ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2023,9,"11,633","16,540","71,540","16,540",0,0,0,0,0,9,84,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2023,"343,685","231,252","2,113,667","70,278","10,859","11,795",0,0,0,"2,167","19,511"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2023,10,"15,445","16,975","94,990","16,975",0,0,0,0,0,56,506,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2023,"343,685","231,252","2,113,667","70,278","10,859","11,795",0,0,0,"2,167","19,511"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2023,11,"32,740","17,975","201,353","17,975",358,555,0,0,0,49,437,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2023,"343,685","231,252","2,113,667","70,278","10,859","11,795",0,0,0,"2,167","19,511"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2023,12,"35,234","29,321","216,689","29,321","1,486","1,073",0,0,0,159,"1,429",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2023,"343,685","231,252","2,113,667","70,278","10,859","11,795",0,0,0,"2,167","19,511"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,1,"2,641",0,"7,993",0,0,0,0,0,9,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,"220,825",0,"944,753",0,"3,911",0,0,0,"56,364",0,"17,474"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,2,"7,461",0,"27,140",0,0,0,0,0,3,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,"220,825",0,"944,753",0,"3,911",0,0,0,"56,364",0,"17,474"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,3,"6,598",0,"26,375",0,0,0,0,0,28,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,"220,825",0,"944,753",0,"3,911",0,0,0,"56,364",0,"17,474"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,4,498,0,"2,007",0,0,0,0,0,4,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,"220,825",0,"944,753",0,"3,911",0,0,0,"56,364",0,"17,474"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,5,"28,346",0,"180,522",0,446,0,0,0,"4,880",0,"2,465",Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,"220,825",0,"944,753",0,"3,911",0,0,0,"56,364",0,"17,474"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,6,"44,815",0,"196,706",0,"1,023",0,0,0,"14,219",0,"3,177",Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,"220,825",0,"944,753",0,"3,911",0,0,0,"56,364",0,"17,474"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,7,"46,106",0,"164,790",0,"1,027",0,0,0,"15,983",0,"3,553",Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,"220,825",0,"944,753",0,"3,911",0,0,0,"56,364",0,"17,474"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,8,"48,359",0,"204,712",0,863,0,0,0,"15,073",0,"4,523",Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,"220,825",0,"944,753",0,"3,911",0,0,0,"56,364",0,"17,474"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,9,"22,548",0,"66,507",0,552,0,0,0,"5,388",0,"1,062",Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,"220,825",0,"944,753",0,"3,911",0,0,0,"56,364",0,"17,474"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,10,"10,932",0,"52,545",0,0,0,0,0,736,0,"2,292",Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,"220,825",0,"944,753",0,"3,911",0,0,0,"56,364",0,"17,474"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,11,"2,478",0,"15,413",0,0,0,0,0,39,0,402,Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,"220,825",0,"944,753",0,"3,911",0,0,0,"56,364",0,"17,474"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,12,43,0,43,0,0,0,0,0,2,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2023,"220,825",0,"944,753",0,"3,911",0,0,0,"56,364",0,"17,474"
White Sands NP,WHSA,National Park,Intermountain ,NM,2023,1,"42,942",0,"89,132",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2023,"729,096",0,"1,425,910",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2023,2,"43,512",0,"92,490",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2023,"729,096",0,"1,425,910",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2023,3,"101,402",0,"181,597",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2023,"729,096",0,"1,425,910",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2023,4,"80,337",0,"149,050",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2023,"729,096",0,"1,425,910",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2023,5,"71,622",0,"134,569",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2023,"729,096",0,"1,425,910",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2023,6,"64,245",0,"121,151",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2023,"729,096",0,"1,425,910",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2023,7,"60,270",0,"114,563",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2023,"729,096",0,"1,425,910",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2023,8,"43,155",0,"84,808",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2023,"729,096",0,"1,425,910",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2023,9,"52,738",0,"109,824",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2023,"729,096",0,"1,425,910",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2023,10,"63,869",0,"133,173",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2023,"729,096",0,"1,425,910",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2023,11,"50,685",0,"104,220",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2023,"729,096",0,"1,425,910",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2023,12,"54,319",0,"111,333",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2023,"729,096",0,"1,425,910",0,0,0,0,0,0,0,0
Wind Cave NP,WICA,National Park,Midwest ,SD,2023,1,"10,784","12,370","18,012","12,370",0,0,0,3,0,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2023,"592,459","236,892","1,826,057","78,174",0,0,"5,396","6,500",544,0,"1,017"
Wind Cave NP,WICA,National Park,Midwest ,SD,2023,2,"10,922","12,528","18,952","12,528",0,0,8,3,2,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2023,"592,459","236,892","1,826,057","78,174",0,0,"5,396","6,500",544,0,"1,017"
Wind Cave NP,WICA,National Park,Midwest ,SD,2023,3,"17,280","13,214","31,224","13,214",0,0,0,4,4,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2023,"592,459","236,892","1,826,057","78,174",0,0,"5,396","6,500",544,0,"1,017"
Wind Cave NP,WICA,National Park,Midwest ,SD,2023,4,"37,540","13,014","102,782","13,014",0,0,20,63,5,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2023,"592,459","236,892","1,826,057","78,174",0,0,"5,396","6,500",544,0,"1,017"
Wind Cave NP,WICA,National Park,Midwest ,SD,2023,5,"69,615","24,133","207,641","24,133",0,0,154,231,138,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2023,"592,459","236,892","1,826,057","78,174",0,0,"5,396","6,500",544,0,"1,017"
Wind Cave NP,WICA,National Park,Midwest ,SD,2023,6,"99,549","34,510","393,064","34,510",0,0,"1,466","2,533",99,0,346,Wind Cave NP,WICA,National Park,Midwest ,SD,2023,"592,459","236,892","1,826,057","78,174",0,0,"5,396","6,500",544,0,"1,017"
Wind Cave NP,WICA,National Park,Midwest ,SD,2023,7,"123,482","27,519","449,027","27,519",0,0,"2,040","2,371",141,0,311,Wind Cave NP,WICA,National Park,Midwest ,SD,2023,"592,459","236,892","1,826,057","78,174",0,0,"5,396","6,500",544,0,"1,017"
Wind Cave NP,WICA,National Park,Midwest ,SD,2023,8,"93,076","20,743","297,135","20,743",0,0,"1,378","1,028",73,0,135,Wind Cave NP,WICA,National Park,Midwest ,SD,2023,"592,459","236,892","1,826,057","78,174",0,0,"5,396","6,500",544,0,"1,017"
Wind Cave NP,WICA,National Park,Midwest ,SD,2023,9,"74,444","25,807","211,033","25,807",0,0,330,264,55,0,225,Wind Cave NP,WICA,National Park,Midwest ,SD,2023,"592,459","236,892","1,826,057","78,174",0,0,"5,396","6,500",544,0,"1,017"
Wind Cave NP,WICA,National Park,Midwest ,SD,2023,10,"28,543","21,827","49,648","21,827",0,0,0,0,24,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2023,"592,459","236,892","1,826,057","78,174",0,0,"5,396","6,500",544,0,"1,017"
Wind Cave NP,WICA,National Park,Midwest ,SD,2023,11,"14,342","16,451","25,551","16,451",0,0,0,0,3,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2023,"592,459","236,892","1,826,057","78,174",0,0,"5,396","6,500",544,0,"1,017"
Wind Cave NP,WICA,National Park,Midwest ,SD,2023,12,"12,882","14,776","21,988","14,776",0,0,0,0,0,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2023,"592,459","236,892","1,826,057","78,174",0,0,"5,396","6,500",544,0,"1,017"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,1,25,0,"1,150",0,0,0,0,0,11,0,2,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,"78,305",0,"3,601,980",0,0,0,0,0,488,0,"32,251"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,2,95,0,"4,370",0,0,0,0,0,9,0,3,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,"78,305",0,"3,601,980",0,0,0,0,0,488,0,"32,251"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,3,230,0,"10,580",0,0,0,0,0,35,0,2,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,"78,305",0,"3,601,980",0,0,0,0,0,488,0,"32,251"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,4,520,0,"23,920",0,0,0,0,0,40,0,39,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,"78,305",0,"3,601,980",0,0,0,0,0,488,0,"32,251"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,5,"4,129",0,"189,917",0,0,0,0,0,37,0,547,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,"78,305",0,"3,601,980",0,0,0,0,0,488,0,"32,251"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,6,"17,125",0,"787,743",0,0,0,0,0,56,0,"5,996",Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,"78,305",0,"3,601,980",0,0,0,0,0,488,0,"32,251"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,7,"28,446",0,"1,308,518",0,0,0,0,0,89,0,"11,908",Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,"78,305",0,"3,601,980",0,0,0,0,0,488,0,"32,251"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,8,"20,278",0,"932,775",0,0,0,0,0,69,0,"11,596",Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,"78,305",0,"3,601,980",0,0,0,0,0,488,0,"32,251"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,9,"6,832",0,"314,257",0,0,0,0,0,82,0,"2,143",Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,"78,305",0,"3,601,980",0,0,0,0,0,488,0,"32,251"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,10,530,0,"24,380",0,0,0,0,0,29,0,13,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,"78,305",0,"3,601,980",0,0,0,0,0,488,0,"32,251"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,11,60,0,"2,760",0,0,0,0,0,22,0,2,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,"78,305",0,"3,601,980",0,0,0,0,0,488,0,"32,251"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,12,35,0,"1,610",0,0,0,0,0,9,0,0,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2023,"78,305",0,"3,601,980",0,0,0,0,0,488,0,"32,251"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,1,"45,709","60,272","658,169","60,272","4,517",0,0,0,52,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,"4,501,382","1,306,861","81,677,408","752,457","640,582","412,586","25,295","30,413","38,262",0,"5,396"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,2,"45,717","63,370","701,815","63,370","6,352",0,0,0,32,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,"4,501,382","1,306,861","81,677,408","752,457","640,582","412,586","25,295","30,413","38,262",0,"5,396"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,3,"30,044","61,468","403,531","61,468","1,697",0,0,0,95,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,"4,501,382","1,306,861","81,677,408","752,457","640,582","412,586","25,295","30,413","38,262",0,"5,396"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,4,"69,247","63,812","832,092","63,812",0,0,0,0,47,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,"4,501,382","1,306,861","81,677,408","752,457","640,582","412,586","25,295","30,413","38,262",0,"5,396"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,5,"454,262","119,931","6,713,831","119,931","36,823","15,131",0,0,658,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,"4,501,382","1,306,861","81,677,408","752,457","640,582","412,586","25,295","30,413","38,262",0,"5,396"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,6,"847,864","169,196","16,021,542","169,196","131,843","99,917","2,458","4,634","3,653",0,"1,128",Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,"4,501,382","1,306,861","81,677,408","752,457","640,582","412,586","25,295","30,413","38,262",0,"5,396"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,7,"969,692","200,740","17,807,386","200,740","125,189","100,984","8,406","8,064","11,723",0,"2,762",Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,"4,501,382","1,306,861","81,677,408","752,457","640,582","412,586","25,295","30,413","38,262",0,"5,396"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,8,"846,389","183,419","17,044,428","183,419","148,695","107,254","8,147","8,538","13,317",0,"1,039",Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,"4,501,382","1,306,861","81,677,408","752,457","640,582","412,586","25,295","30,413","38,262",0,"5,396"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,9,"838,458","160,297","16,051,048","160,297","147,267","82,621","4,886","6,774","7,549",0,467,Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,"4,501,382","1,306,861","81,677,408","752,457","640,582","412,586","25,295","30,413","38,262",0,"5,396"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,10,"299,127","106,532","4,693,703","106,532","34,417","6,679","1,398","2,403","1,110",0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,"4,501,382","1,306,861","81,677,408","752,457","640,582","412,586","25,295","30,413","38,262",0,"5,396"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,11,"20,109","61,213","241,451","61,213",0,0,0,0,6,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,"4,501,382","1,306,861","81,677,408","752,457","640,582","412,586","25,295","30,413","38,262",0,"5,396"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,12,"34,764","56,611","508,412","56,611","3,782",0,0,0,20,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2023,"4,501,382","1,306,861","81,677,408","752,457","640,582","412,586","25,295","30,413","38,262",0,"5,396"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,1,"107,256","4,734","1,130,692","4,734","17,508",0,"1,786","1,452",423,0,60,Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,"3,897,070","160,167","52,057,099","4,245,429","565,644",0,"275,278","196,092","103,997",0,"22,266"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,2,"107,012","4,602","1,452,226","4,602","23,264",0,"5,072","3,640",540,0,240,Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,"3,897,070","160,167","52,057,099","4,245,429","565,644",0,"275,278","196,092","103,997",0,"22,266"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,3,"25,005",910,"228,232",910,"3,661",0,0,0,25,0,0,Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,"3,897,070","160,167","52,057,099","4,245,429","565,644",0,"275,278","196,092","103,997",0,"22,266"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,4,"205,802","8,346","2,653,206","8,346","35,168",0,"9,304","12,132",563,0,840,Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,"3,897,070","160,167","52,057,099","4,245,429","565,644",0,"275,278","196,092","103,997",0,"22,266"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,5,"322,308","14,698","4,537,710","14,698","40,594",0,"26,437","31,020","4,129",0,"2,326",Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,"3,897,070","160,167","52,057,099","4,245,429","565,644",0,"275,278","196,092","103,997",0,"22,266"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,6,"487,618","21,160","6,929,848","21,160","78,480",0,"31,648","34,620","12,974",0,"2,698",Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,"3,897,070","160,167","52,057,099","4,245,429","565,644",0,"275,278","196,092","103,997",0,"22,266"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,7,"580,357","24,012","7,102,065","24,012","72,185",0,"37,537","14,268","21,624",0,"4,396",Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,"3,897,070","160,167","52,057,099","4,245,429","565,644",0,"275,278","196,092","103,997",0,"22,266"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,8,"593,378","23,125","7,951,336","23,125","78,402",0,"44,501","18,576","32,081",0,"4,456",Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,"3,897,070","160,167","52,057,099","4,245,429","565,644",0,"275,278","196,092","103,997",0,"22,266"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,9,"559,464","21,648","8,175,642","21,648","73,122",0,"58,120","32,492","24,585",0,"3,764",Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,"3,897,070","160,167","52,057,099","4,245,429","565,644",0,"275,278","196,092","103,997",0,"22,266"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,10,"488,566","18,984","6,497,090","18,984","58,926",0,"44,223","32,144","6,766",0,"2,736",Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,"3,897,070","160,167","52,057,099","4,245,429","565,644",0,"275,278","196,092","103,997",0,"22,266"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,11,"252,249","10,679","3,070,968","10,679","43,947",0,"10,592","9,476",228,0,390,Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,"3,897,070","160,167","52,057,099","4,245,429","565,644",0,"275,278","196,092","103,997",0,"22,266"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,12,"168,055","7,269","2,328,084","7,269","40,387",0,"6,058","6,272",59,0,360,Yosemite NP,YOSE,National Park,Pacific West ,CA,2023,"3,897,070","160,167","52,057,099","4,245,429","565,644",0,"275,278","196,092","103,997",0,"22,266"
Zion NP,ZION,National Park,Intermountain ,UT,2023,1,"114,117","1,860","698,057","1,860","3,975",0,"1,579","2,686",59,0,0,Zion NP,ZION,National Park,Intermountain ,UT,2023,"4,623,238","21,900","29,471,316","5,475","95,381",0,"100,411","85,948","8,497",0,"30,211"
Zion NP,ZION,National Park,Intermountain ,UT,2023,2,"130,478","1,680","829,046","1,680","4,294",0,"2,006","3,361",56,0,164,Zion NP,ZION,National Park,Intermountain ,UT,2023,"4,623,238","21,900","29,471,316","5,475","95,381",0,"100,411","85,948","8,497",0,"30,211"
Zion NP,ZION,National Park,Intermountain ,UT,2023,3,"336,226","1,860","2,237,847","1,860","9,101",0,"8,223","7,377",60,0,"2,116",Zion NP,ZION,National Park,Intermountain ,UT,2023,"4,623,238","21,900","29,471,316","5,475","95,381",0,"100,411","85,948","8,497",0,"30,211"
Zion NP,ZION,National Park,Intermountain ,UT,2023,4,"450,819","1,800","2,861,784","1,800","9,217",0,"8,298","7,932",746,0,"3,484",Zion NP,ZION,National Park,Intermountain ,UT,2023,"4,623,238","21,900","29,471,316","5,475","95,381",0,"100,411","85,948","8,497",0,"30,211"
Zion NP,ZION,National Park,Intermountain ,UT,2023,5,"514,283","1,860","3,134,999","1,860","8,093",0,"8,852","7,072","1,772",0,"3,304",Zion NP,ZION,National Park,Intermountain ,UT,2023,"4,623,238","21,900","29,471,316","5,475","95,381",0,"100,411","85,948","8,497",0,"30,211"
Zion NP,ZION,National Park,Intermountain ,UT,2023,6,"564,036","1,800","3,585,357","1,800","9,562",0,"13,759","9,835","1,361",0,"4,166",Zion NP,ZION,National Park,Intermountain ,UT,2023,"4,623,238","21,900","29,471,316","5,475","95,381",0,"100,411","85,948","8,497",0,"30,211"
Zion NP,ZION,National Park,Intermountain ,UT,2023,7,"561,026","1,860","3,644,234","1,860","10,659",0,"15,100","9,539",739,0,"4,595",Zion NP,ZION,National Park,Intermountain ,UT,2023,"4,623,238","21,900","29,471,316","5,475","95,381",0,"100,411","85,948","8,497",0,"30,211"
Zion NP,ZION,National Park,Intermountain ,UT,2023,8,"458,449","1,860","3,027,979","1,860","9,990",0,"13,565","9,225",525,0,"3,420",Zion NP,ZION,National Park,Intermountain ,UT,2023,"4,623,238","21,900","29,471,316","5,475","95,381",0,"100,411","85,948","8,497",0,"30,211"
Zion NP,ZION,National Park,Intermountain ,UT,2023,9,"491,799","1,800","3,063,140","1,800","7,636",0,"9,870","8,306","1,172",0,"3,474",Zion NP,ZION,National Park,Intermountain ,UT,2023,"4,623,238","21,900","29,471,316","5,475","95,381",0,"100,411","85,948","8,497",0,"30,211"
Zion NP,ZION,National Park,Intermountain ,UT,2023,10,"504,584","1,860","3,149,423","1,860","8,051",0,"9,625","9,191","1,241",0,"3,349",Zion NP,ZION,National Park,Intermountain ,UT,2023,"4,623,238","21,900","29,471,316","5,475","95,381",0,"100,411","85,948","8,497",0,"30,211"
Zion NP,ZION,National Park,Intermountain ,UT,2023,11,"284,978","1,800","1,896,028","1,800","7,845",0,"6,205","7,035",589,0,"2,051",Zion NP,ZION,National Park,Intermountain ,UT,2023,"4,623,238","21,900","29,471,316","5,475","95,381",0,"100,411","85,948","8,497",0,"30,211"
Zion NP,ZION,National Park,Intermountain ,UT,2023,12,"212,443","1,860","1,343,422","1,860","6,958",0,"3,329","4,389",177,0,88,Zion NP,ZION,National Park,Intermountain ,UT,2023,"4,623,238","21,900","29,471,316","5,475","95,381",0,"100,411","85,948","8,497",0,"30,211"
